date,order_id,revenue,units,region,product_category,sales_channel,visitors,_parsed_date
2026-08-07,ORD-0807-9935,76.72,3.0,South,Apparel,Online Store,107.0,2026-08-07
2026-08-07,ORD-0807-4818,309.62,3.0,East,Electronics,Online Store,117.0,2026-08-07
2026-08-07,ORD-0807-3621,91.76,1.0,West,Home & Living,Online Store,139.0,2026-08-07
2026-08-07,ORD-0807-3222,25.37,3.0,North,Home & Living,In-Store POS,121.0,2026-08-07
2026-08-07,ORD-0807-7978,175.72,2.0,East,Electronics,Mobile App,122.0,2026-08-07
2026-08-07,ORD-0807-3287,461.45,1.0,East,Electronics,Online Store,98.0,2026-08-07
2026-08-07,ORD-0807-5325,335.8,3.0,North,Electronics,In-Store POS,93.0,2026-08-07
2026-08-07,ORD-0807-8533,107.78,2.0,South,Electronics,Marketplace,86.0,2026-08-07
2026-08-07,ORD-0807-9557,486.36,3.0,South,Electronics,Online Store,109.0,2026-08-07
2026-08-08,ORD-0808-8827,154.54,4.0,North,Electronics,Online Store,112.0,2026-08-08
2026-08-08,ORD-0808-7267,407.47,4.0,West,Electronics,Mobile App,145.0,2026-08-08
2026-08-08,ORD-0808-7952,159.74,3.0,West,Apparel,In-Store POS,114.0,2026-08-08
2026-08-08,ORD-0808-9417,150.09,4.0,West,Health & Beauty,In-Store POS,100.0,2026-08-08
2026-08-08,ORD-0808-1868,138.0,1.0,South,Apparel,Online Store,119.0,2026-08-08
2026-08-08,ORD-0808-1374,79.45,4.0,South,Apparel,In-Store POS,150.0,2026-08-08
2026-08-08,ORD-0808-4358,160.79,4.0,South,Health & Beauty,Marketplace,85.0,2026-08-08
2026-08-08,ORD-0808-6394,381.56,3.0,North,Electronics,Marketplace,111.0,2026-08-08
2026-08-08,ORD-0808-5041,411.76,2.0,West,Electronics,Online Store,142.0,2026-08-08
2026-08-08,ORD-0808-9313,162.74,3.0,West,Electronics,In-Store POS,120.0,2026-08-08
2026-08-08,ORD-0808-5487,97.48,4.0,West,Health & Beauty,In-Store POS,104.0,2026-08-08
2026-08-08,ORD-0808-7414,170.88,2.0,North,Health & Beauty,Mobile App,136.0,2026-08-08
2026-08-08,ORD-0808-8166,35.54,3.0,South,Health & Beauty,Mobile App,106.0,2026-08-08
2026-08-08,ORD-0808-5354,46.98,1.0,West,Health & Beauty,Online Store,89.0,2026-08-08
2026-08-08,ORD-0808-1113,180.71,4.0,West,Electronics,Marketplace,145.0,2026-08-08
2026-08-08,ORD-0808-9509,92.57,3.0,North,Apparel,Mobile App,109.0,2026-08-08
2026-08-08,ORD-0808-6929,192.61,1.0,West,Electronics,Online Store,150.0,2026-08-08
2026-08-08,ORD-0808-2231,51.55,3.0,North,Apparel,Marketplace,131.0,2026-08-08
2026-08-08,ORD-0808-7400,164.14,1.0,South,Home & Living,Marketplace,81.0,2026-08-08
2026-08-08,ORD-0808-2137,62.61,4.0,West,Home & Living,Online Store,115.0,2026-08-08
2026-08-08,ORD-0808-2131,506.78,2.0,East,Electronics,Marketplace,144.0,2026-08-08
2026-08-08,ORD-0808-9554,97.94,2.0,West,Apparel,Online Store,95.0,2026-08-08
2026-08-08,ORD-0808-4581,204.0,2.0,West,Electronics,Marketplace,120.0,2026-08-08
2026-08-08,ORD-0808-8427,113.65,3.0,South,Electronics,Online Store,120.0,2026-08-08
2026-08-08,ORD-0808-3744,129.48,2.0,North,Home & Living,In-Store POS,146.0,2026-08-08
2026-08-08,ORD-0808-1556,148.87,3.0,North,Apparel,Mobile App,96.0,2026-08-08
2026-08-08,ORD-0808-8177,158.71,3.0,East,Apparel,Mobile App,84.0,2026-08-08
2026-08-08,ORD-0808-4869,150.92,2.0,East,Health & Beauty,Mobile App,139.0,2026-08-08
2026-08-08,ORD-0808-7993,150.34,2.0,East,Health & Beauty,Mobile App,140.0,2026-08-08
2026-08-08,ORD-0808-6839,143.32,1.0,West,Health & Beauty,Marketplace,97.0,2026-08-08
2026-08-08,ORD-0808-9102,92.62,3.0,South,Home & Living,Mobile App,122.0,2026-08-08
2026-08-08,ORD-0808-2855,45.47,1.0,East,Health & Beauty,Mobile App,84.0,2026-08-08
2026-08-08,ORD-0808-1810,119.92,2.0,North,Apparel,Mobile App,124.0,2026-08-08
2026-08-08,ORD-0808-5619,42.5,2.0,West,Home & Living,Online Store,141.0,2026-08-08
2026-08-08,ORD-0808-5050,173.58,3.0,South,Home & Living,Online Store,135.0,2026-08-08
2026-08-08,ORD-0808-7352,169.86,2.0,East,Health & Beauty,Online Store,91.0,2026-08-08
2026-08-08,ORD-0808-1545,134.28,4.0,West,Home & Living,Online Store,144.0,2026-08-08
2026-08-08,ORD-0808-6622,25.35,4.0,East,Apparel,In-Store POS,101.0,2026-08-08
2026-08-08,ORD-0808-9083,268.28,3.0,North,Electronics,Marketplace,125.0,2026-08-08
2026-08-08,ORD-0808-2604,26.52,3.0,East,Home & Living,Mobile App,82.0,2026-08-08
2026-08-09,ORD-0809-6824,173.84,3.0,North,Health & Beauty,In-Store POS,126.0,2026-08-09
2026-08-09,ORD-0809-2603,167.75,4.0,West,Apparel,In-Store POS,143.0,2026-08-09
2026-08-09,ORD-0809-1866,82.46,4.0,East,Apparel,Marketplace,101.0,2026-08-09
2026-08-09,ORD-0809-6471,48.37,4.0,West,Health & Beauty,Marketplace,88.0,2026-08-09
2026-08-09,ORD-0809-2679,92.2,3.0,West,Home & Living,Online Store,91.0,2026-08-09
2026-08-09,ORD-0809-4398,50.64,1.0,South,Health & Beauty,Mobile App,106.0,2026-08-09
2026-08-09,ORD-0809-6584,330.36,3.0,East,Electronics,Mobile App,131.0,2026-08-09
2026-08-09,ORD-0809-7516,138.28,3.0,North,Apparel,Mobile App,105.0,2026-08-09
2026-08-09,ORD-0809-6959,225.66,3.0,North,Electronics,Online Store,95.0,2026-08-09
2026-08-09,ORD-0809-9675,54.7,2.0,North,Apparel,Online Store,111.0,2026-08-09
2026-08-09,ORD-0809-1088,136.18,3.0,North,Health & Beauty,Mobile App,109.0,2026-08-09
2026-08-09,ORD-0809-7364,39.61,3.0,North,Home & Living,In-Store POS,114.0,2026-08-09
2026-08-09,ORD-0809-4324,29.24,4.0,North,Apparel,In-Store POS,126.0,2026-08-09
2026-08-09,ORD-0809-9609,166.76,4.0,East,Electronics,Marketplace,117.0,2026-08-09
2026-08-09,ORD-0809-9651,71.33,4.0,West,Health & Beauty,Marketplace,84.0,2026-08-09
2026-08-09,ORD-0809-8735,100.76,1.0,East,Apparel,Online Store,103.0,2026-08-09
2026-08-09,ORD-0809-2674,378.66,1.0,East,Electronics,Online Store,122.0,2026-08-09
2026-08-09,ORD-0809-8355,27.02,1.0,North,Home & Living,Online Store,113.0,2026-08-09
2026-08-09,ORD-0809-3347,107.35,2.0,West,Home & Living,In-Store POS,124.0,2026-08-09
2026-08-09,ORD-0809-7205,129.08,3.0,South,Electronics,Online Store,143.0,2026-08-09
2026-08-09,ORD-0809-9095,481.9,4.0,South,Electronics,Marketplace,86.0,2026-08-09
2026-08-09,ORD-0809-3335,57.91,4.0,West,Health & Beauty,Online Store,92.0,2026-08-09
2026-08-09,ORD-0809-9465,80.51,3.0,West,Health & Beauty,In-Store POS,91.0,2026-08-09
2026-08-09,ORD-0809-4017,119.9,4.0,South,Electronics,In-Store POS,144.0,2026-08-09
2026-08-09,ORD-0809-1540,217.14,4.0,North,Electronics,Marketplace,124.0,2026-08-09
2026-08-09,ORD-0809-3962,34.7,1.0,East,Home & Living,Mobile App,108.0,2026-08-09
2026-08-09,ORD-0809-3877,170.72,4.0,West,Health & Beauty,Mobile App,80.0,2026-08-09
2026-08-09,ORD-0809-5807,127.61,4.0,East,Electronics,Online Store,136.0,2026-08-09
2026-08-09,ORD-0809-9963,156.18,3.0,West,Health & Beauty,In-Store POS,92.0,2026-08-09
2026-08-09,ORD-0809-2846,124.41,1.0,West,Health & Beauty,In-Store POS,142.0,2026-08-09
2026-08-09,ORD-0809-4498,164.37,3.0,West,Apparel,Marketplace,88.0,2026-08-09
2026-08-09,ORD-0809-2295,129.02,3.0,South,Apparel,Mobile App,91.0,2026-08-09
2026-08-09,ORD-0809-1419,148.72,1.0,South,Apparel,In-Store POS,121.0,2026-08-09
2026-08-10,ORD-0810-1302,194.79,2.0,South,Electronics,Marketplace,140.0,2026-08-10
2026-08-10,ORD-0810-5074,106.65,4.0,East,Health & Beauty,Mobile App,126.0,2026-08-10
2026-08-10,ORD-0810-3340,74.74,2.0,North,Electronics,Mobile App,144.0,2026-08-10
2026-08-10,ORD-0810-8811,92.15,4.0,East,Health & Beauty,In-Store POS,87.0,2026-08-10
2026-08-10,ORD-0810-1550,31.17,2.0,East,Apparel,In-Store POS,139.0,2026-08-10
2026-08-10,ORD-0810-8648,31.41,2.0,South,Health & Beauty,Marketplace,106.0,2026-08-10
2026-08-10,ORD-0810-4846,169.25,3.0,East,Health & Beauty,Online Store,121.0,2026-08-10
2026-08-10,ORD-0810-7116,156.45,2.0,West,Health & Beauty,Mobile App,147.0,2026-08-10
2026-08-10,ORD-0810-7030,83.04,2.0,South,Health & Beauty,In-Store POS,115.0,2026-08-10
2026-08-10,ORD-0810-8075,158.96,4.0,East,Home & Living,Marketplace,99.0,2026-08-10
2026-08-10,ORD-0810-8547,88.3,3.0,East,Home & Living,Online Store,141.0,2026-08-10
2026-08-10,ORD-0810-1543,262.32,1.0,West,Electronics,Marketplace,112.0,2026-08-10
2026-08-10,ORD-0810-1967,53.3,4.0,North,Health & Beauty,Marketplace,141.0,2026-08-10
2026-08-10,ORD-0810-1619,164.36,3.0,East,Electronics,Mobile App,143.0,2026-08-10
2026-08-10,ORD-0810-6895,223.73,2.0,North,Electronics,In-Store POS,120.0,2026-08-10
2026-08-10,ORD-0810-1875,150.8,3.0,West,Electronics,In-Store POS,128.0,2026-08-10
2026-08-10,ORD-0810-8872,107.84,2.0,West,Apparel,Online Store,137.0,2026-08-10
2026-08-10,ORD-0810-6587,84.98,2.0,North,Home & Living,Online Store,149.0,2026-08-10
2026-08-10,ORD-0810-2755,37.99,2.0,East,Home & Living,Online Store,80.0,2026-08-10
2026-08-10,ORD-0810-8499,383.1,3.0,West,Electronics,In-Store POS,87.0,2026-08-10
2026-08-10,ORD-0810-1344,46.7,3.0,East,Apparel,Online Store,137.0,2026-08-10
2026-08-10,ORD-0810-7513,158.44,3.0,East,Health & Beauty,Mobile App,144.0,2026-08-10
2026-08-10,ORD-0810-9192,148.77,3.0,East,Apparel,In-Store POS,101.0,2026-08-10
2026-08-10,ORD-0810-3462,123.0,1.0,East,Health & Beauty,In-Store POS,116.0,2026-08-10
2026-08-10,ORD-0810-3045,143.7,2.0,West,Home & Living,In-Store POS,135.0,2026-08-10
2026-08-10,ORD-0810-6980,116.69,2.0,South,Health & Beauty,Online Store,123.0,2026-08-10
2026-08-10,ORD-0810-3450,77.11,2.0,North,Home & Living,Mobile App,110.0,2026-08-10
2026-08-10,ORD-0810-2453,146.67,4.0,West,Apparel,Marketplace,111.0,2026-08-10
2026-08-10,ORD-0810-5320,46.17,3.0,West,Home & Living,Marketplace,118.0,2026-08-10
2026-08-10,ORD-0810-4814,353.34,3.0,West,Electronics,In-Store POS,88.0,2026-08-10
2026-08-11,ORD-0811-3200,142.51,2.0,West,Health & Beauty,In-Store POS,109.0,2026-08-11
2026-08-11,ORD-0811-4120,328.88,1.0,South,Electronics,Mobile App,109.0,2026-08-11
2026-08-11,ORD-0811-5136,367.82,1.0,East,Electronics,In-Store POS,101.0,2026-08-11
2026-08-11,ORD-0811-7744,329.35,3.0,West,Electronics,Marketplace,125.0,2026-08-11
2026-08-11,ORD-0811-5932,92.72,4.0,East,Apparel,In-Store POS,109.0,2026-08-11
2026-08-11,ORD-0811-6260,595.34,1.0,East,Electronics,In-Store POS,90.0,2026-08-11
2026-08-11,ORD-0811-3973,167.55,1.0,North,Home & Living,In-Store POS,116.0,2026-08-11
2026-08-11,ORD-0811-2251,207.83,1.0,South,Electronics,Mobile App,85.0,2026-08-11
2026-08-11,ORD-0811-3617,74.83,2.0,East,Apparel,Marketplace,120.0,2026-08-11
2026-08-11,ORD-0811-8721,324.56,4.0,West,Electronics,Mobile App,143.0,2026-08-11
2026-08-11,ORD-0811-3010,41.26,2.0,South,Apparel,Online Store,112.0,2026-08-11
2026-08-11,ORD-0811-6121,125.93,3.0,North,Apparel,Online Store,122.0,2026-08-11
2026-08-11,ORD-0811-5615,119.43,4.0,North,Apparel,Online Store,127.0,2026-08-11
2026-08-11,ORD-0811-8489,347.45,4.0,West,Electronics,In-Store POS,116.0,2026-08-11
2026-08-11,ORD-0811-2471,143.78,3.0,South,Electronics,In-Store POS,129.0,2026-08-11
2026-08-11,ORD-0811-8873,68.13,3.0,West,Health & Beauty,Online Store,80.0,2026-08-11
2026-08-12,ORD-0812-1819,56.64,1.0,North,Health & Beauty,Mobile App,118.0,2026-08-12
2026-08-12,ORD-0812-5135,27.29,1.0,North,Home & Living,Mobile App,101.0,2026-08-12
2026-08-12,ORD-0812-9337,144.41,4.0,East,Apparel,In-Store POS,139.0,2026-08-12
2026-08-12,ORD-0812-3728,40.6,2.0,East,Home & Living,Marketplace,147.0,2026-08-12
2026-08-12,ORD-0812-6803,461.52,3.0,North,Electronics,Mobile App,141.0,2026-08-12
2026-08-12,ORD-0812-6262,96.09,4.0,South,Health & Beauty,In-Store POS,87.0,2026-08-12
2026-08-12,ORD-0812-6912,112.7,3.0,West,Health & Beauty,Online Store,117.0,2026-08-12
2026-08-12,ORD-0812-1911,279.46,2.0,West,Electronics,Mobile App,80.0,2026-08-12
2026-08-12,ORD-0812-6137,240.62,4.0,West,Electronics,Online Store,150.0,2026-08-12
2026-08-12,ORD-0812-6957,143.76,1.0,East,Health & Beauty,In-Store POS,101.0,2026-08-12
2026-08-12,ORD-0812-8596,89.8,3.0,West,Apparel,Mobile App,83.0,2026-08-12
2026-08-12,ORD-0812-6280,75.08,4.0,West,Home & Living,Marketplace,98.0,2026-08-12
2026-08-12,ORD-0812-1974,145.45,3.0,South,Home & Living,Marketplace,125.0,2026-08-12
2026-08-12,ORD-0812-7092,379.51,3.0,West,Electronics,Mobile App,89.0,2026-08-12
2026-08-12,ORD-0812-1903,48.99,3.0,West,Home & Living,Online Store,100.0,2026-08-12
2026-08-12,ORD-0812-5627,29.15,4.0,West,Apparel,Marketplace,92.0,2026-08-12
2026-08-13,ORD-0813-6939,106.55,4.0,East,Health & Beauty,Mobile App,104.0,2026-08-13
2026-08-13,ORD-0813-5913,89.6,4.0,South,Home & Living,Marketplace,91.0,2026-08-13
2026-08-13,ORD-0813-5086,57.94,2.0,North,Apparel,In-Store POS,110.0,2026-08-13
2026-08-13,ORD-0813-9273,158.53,1.0,West,Home & Living,Online Store,143.0,2026-08-13
2026-08-13,ORD-0813-6740,70.79,3.0,South,Home & Living,In-Store POS,137.0,2026-08-13
2026-08-13,ORD-0813-2565,118.65,2.0,East,Home & Living,Marketplace,127.0,2026-08-13
2026-08-13,ORD-0813-1116,58.09,3.0,East,Home & Living,Marketplace,105.0,2026-08-13
2026-08-13,ORD-0813-1178,167.95,2.0,North,Apparel,In-Store POS,114.0,2026-08-13
2026-08-13,ORD-0813-3715,203.2,3.0,East,Electronics,Online Store,80.0,2026-08-13
2026-08-13,ORD-0813-1339,79.51,2.0,West,Health & Beauty,In-Store POS,101.0,2026-08-13
2026-08-13,ORD-0813-8045,96.56,4.0,South,Home & Living,Mobile App,119.0,2026-08-13
2026-08-13,ORD-0813-2349,105.53,1.0,North,Home & Living,Online Store,135.0,2026-08-13
2026-08-13,ORD-0813-9738,161.17,4.0,South,Home & Living,Mobile App,150.0,2026-08-13
2026-08-13,ORD-0813-7891,123.93,2.0,South,Health & Beauty,In-Store POS,150.0,2026-08-13
2026-08-13,ORD-0813-7226,121.41,3.0,North,Apparel,Mobile App,85.0,2026-08-13
2026-08-13,ORD-0813-1415,34.02,4.0,West,Apparel,Marketplace,139.0,2026-08-13
2026-08-13,ORD-0813-4025,144.75,4.0,West,Home & Living,Marketplace,115.0,2026-08-13
2026-08-13,ORD-0813-8501,69.42,4.0,South,Home & Living,Marketplace,114.0,2026-08-13
2026-08-14,ORD-0814-4779,119.29,4.0,East,Electronics,Marketplace,105.0,2026-08-14
2026-08-14,ORD-0814-4693,71.61,3.0,North,Home & Living,Mobile App,143.0,2026-08-14
2026-08-14,ORD-0814-8894,147.29,4.0,East,Electronics,Marketplace,92.0,2026-08-14
2026-08-14,ORD-0814-9290,52.66,4.0,East,Apparel,Mobile App,120.0,2026-08-14
2026-08-14,ORD-0814-6579,218.57,3.0,North,Electronics,Mobile App,109.0,2026-08-14
2026-08-14,ORD-0814-1796,47.43,4.0,South,Health & Beauty,Online Store,148.0,2026-08-14
2026-08-14,ORD-0814-4520,44.16,4.0,East,Apparel,Marketplace,113.0,2026-08-14
2026-08-14,ORD-0814-4532,105.03,2.0,West,Apparel,Mobile App,89.0,2026-08-14
2026-08-14,ORD-0814-8597,121.78,2.0,North,Health & Beauty,In-Store POS,142.0,2026-08-14
2026-08-14,ORD-0814-7370,147.01,1.0,North,Apparel,Mobile App,93.0,2026-08-14
2026-08-14,ORD-0814-1942,525.2,2.0,West,Electronics,Online Store,138.0,2026-08-14
2026-08-14,ORD-0814-6615,28.49,3.0,South,Apparel,Mobile App,136.0,2026-08-14
2026-08-14,ORD-0814-1813,178.12,3.0,North,Home & Living,Marketplace,93.0,2026-08-14
2026-08-14,ORD-0814-5248,75.87,3.0,West,Health & Beauty,In-Store POS,109.0,2026-08-14
2026-08-14,ORD-0814-5571,251.74,3.0,South,Electronics,Online Store,115.0,2026-08-14
2026-08-14,ORD-0814-4130,141.49,3.0,South,Electronics,In-Store POS,110.0,2026-08-14
2026-08-14,ORD-0814-5430,45.34,2.0,West,Health & Beauty,Mobile App,81.0,2026-08-14
2026-08-14,ORD-0814-6766,174.46,1.0,South,Apparel,Marketplace,126.0,2026-08-14
2026-08-14,ORD-0814-8638,177.8,3.0,North,Apparel,In-Store POS,143.0,2026-08-14
2026-08-14,ORD-0814-3635,73.59,3.0,East,Home & Living,Marketplace,123.0,2026-08-14
2026-08-14,ORD-0814-5273,138.72,2.0,West,Home & Living,Marketplace,110.0,2026-08-14
2026-08-14,ORD-0814-4329,152.55,2.0,West,Home & Living,In-Store POS,107.0,2026-08-14
2026-08-14,ORD-0814-8771,158.7,1.0,South,Home & Living,Marketplace,132.0,2026-08-14
2026-08-14,ORD-0814-3990,32.19,2.0,North,Apparel,Online Store,128.0,2026-08-14
2026-08-14,ORD-0814-6372,28.29,2.0,South,Apparel,Online Store,144.0,2026-08-14
2026-08-14,ORD-0814-4574,109.03,2.0,East,Electronics,Marketplace,87.0,2026-08-14
2026-08-14,ORD-0814-4915,129.98,2.0,West,Home & Living,Mobile App,117.0,2026-08-14
2026-08-14,ORD-0814-2045,465.99,3.0,South,Electronics,Marketplace,122.0,2026-08-14
2026-08-14,ORD-0814-6729,140.48,4.0,North,Health & Beauty,Marketplace,133.0,2026-08-14
2026-08-14,ORD-0814-8694,193.68,3.0,East,Electronics,In-Store POS,133.0,2026-08-14
2026-08-14,ORD-0814-5301,69.67,2.0,South,Home & Living,Online Store,126.0,2026-08-14
2026-08-14,ORD-0814-8873,76.31,4.0,East,Electronics,In-Store POS,85.0,2026-08-14
2026-08-14,ORD-0814-3399,465.81,3.0,North,Electronics,Online Store,139.0,2026-08-14
2026-08-14,ORD-0814-8392,115.69,3.0,West,Apparel,In-Store POS,86.0,2026-08-14
2026-08-14,ORD-0814-1435,201.37,3.0,South,Electronics,Marketplace,85.0,2026-08-14
2026-08-14,ORD-0814-7157,44.2,3.0,East,Health & Beauty,Mobile App,131.0,2026-08-14
2026-08-14,ORD-0814-5049,144.41,1.0,South,Home & Living,In-Store POS,148.0,2026-08-14
2026-08-15,ORD-0815-4597,307.27,1.0,North,Electronics,Marketplace,106.0,2026-08-15
2026-08-15,ORD-0815-4447,171.09,1.0,West,Home & Living,Online Store,143.0,2026-08-15
2026-08-15,ORD-0815-4162,446.93,4.0,West,Electronics,Online Store,117.0,2026-08-15
2026-08-15,ORD-0815-9091,29.31,2.0,North,Apparel,Mobile App,129.0,2026-08-15
2026-08-15,ORD-0815-1484,156.94,1.0,South,Apparel,Mobile App,142.0,2026-08-15
2026-08-15,ORD-0815-9840,50.54,1.0,North,Health & Beauty,Mobile App,86.0,2026-08-15
2026-08-15,ORD-0815-5057,111.17,1.0,West,Apparel,Online Store,131.0,2026-08-15
2026-08-15,ORD-0815-8878,19.63,3.0,East,Home & Living,Mobile App,127.0,2026-08-15
2026-08-15,ORD-0815-2010,140.52,1.0,North,Home & Living,In-Store POS,142.0,2026-08-15
2026-08-15,ORD-0815-5410,149.52,1.0,North,Health & Beauty,Marketplace,127.0,2026-08-15
2026-08-15,ORD-0815-8473,104.32,3.0,North,Apparel,In-Store POS,135.0,2026-08-15
2026-08-15,ORD-0815-6464,131.71,2.0,North,Apparel,Mobile App,132.0,2026-08-15
2026-08-15,ORD-0815-6864,69.82,3.0,North,Health & Beauty,In-Store POS,128.0,2026-08-15
2026-08-15,ORD-0815-5069,165.7,3.0,North,Home & Living,Mobile App,104.0,2026-08-15
2026-08-15,ORD-0815-1754,327.57,1.0,South,Electronics,In-Store POS,134.0,2026-08-15
2026-08-15,ORD-0815-2427,27.67,1.0,South,Home & Living,Mobile App,114.0,2026-08-15
2026-08-15,ORD-0815-9703,149.55,4.0,South,Health & Beauty,Marketplace,133.0,2026-08-15
2026-08-15,ORD-0815-9808,88.54,4.0,West,Health & Beauty,Online Store,94.0,2026-08-15
2026-08-15,ORD-0815-4321,56.89,4.0,South,Home & Living,In-Store POS,130.0,2026-08-15
2026-08-15,ORD-0815-7893,158.38,2.0,West,Home & Living,Mobile App,82.0,2026-08-15
2026-08-15,ORD-0815-8168,113.12,1.0,South,Home & Living,Mobile App,131.0,2026-08-15
2026-08-15,ORD-0815-5273,78.07,2.0,South,Apparel,Mobile App,150.0,2026-08-15
2026-08-15,ORD-0815-2941,115.36,1.0,North,Electronics,Marketplace,103.0,2026-08-15
2026-08-15,ORD-0815-9145,28.27,1.0,East,Home & Living,Mobile App,131.0,2026-08-15
2026-08-15,ORD-0815-9850,55.66,1.0,West,Apparel,Online Store,144.0,2026-08-15
2026-08-15,ORD-0815-6243,42.39,1.0,East,Apparel,Mobile App,91.0,2026-08-15
2026-08-15,ORD-0815-7039,92.14,3.0,South,Home & Living,In-Store POS,135.0,2026-08-15
2026-08-15,ORD-0815-5465,37.81,2.0,North,Apparel,Online Store,134.0,2026-08-15
2026-08-16,ORD-0816-1633,60.19,3.0,North,Health & Beauty,Online Store,98.0,2026-08-16
2026-08-16,ORD-0816-2242,230.47,3.0,North,Electronics,Marketplace,89.0,2026-08-16
2026-08-16,ORD-0816-3073,35.24,1.0,East,Health & Beauty,Online Store,145.0,2026-08-16
2026-08-16,ORD-0816-4181,424.47,1.0,West,Electronics,In-Store POS,145.0,2026-08-16
2026-08-16,ORD-0816-8612,203.79,4.0,East,Electronics,Marketplace,150.0,2026-08-16
2026-08-16,ORD-0816-1921,41.94,4.0,South,Health & Beauty,Mobile App,149.0,2026-08-16
2026-08-16,ORD-0816-7835,70.35,1.0,East,Apparel,Mobile App,123.0,2026-08-16
2026-08-16,ORD-0816-9787,174.25,4.0,North,Electronics,Mobile App,94.0,2026-08-16
2026-08-16,ORD-0816-7158,198.19,4.0,South,Electronics,Online Store,123.0,2026-08-16
2026-08-16,ORD-0816-9728,31.48,1.0,East,Apparel,Online Store,99.0,2026-08-16
2026-08-16,ORD-0816-8182,103.5,3.0,West,Home & Living,In-Store POS,96.0,2026-08-16
2026-08-16,ORD-0816-7510,47.2,2.0,East,Apparel,Online Store,129.0,2026-08-16
2026-08-16,ORD-0816-1139,138.11,1.0,North,Apparel,In-Store POS,120.0,2026-08-16
2026-08-16,ORD-0816-3801,45.91,4.0,East,Electronics,In-Store POS,93.0,2026-08-16
2026-08-16,ORD-0816-3405,136.76,3.0,North,Home & Living,Mobile App,109.0,2026-08-16
2026-08-16,ORD-0816-1173,124.69,4.0,West,Health & Beauty,Online Store,126.0,2026-08-16
2026-08-16,ORD-0816-3133,77.34,1.0,East,Health & Beauty,In-Store POS,95.0,2026-08-16
2026-08-16,ORD-0816-1170,33.62,4.0,North,Home & Living,In-Store POS,123.0,2026-08-16
2026-08-16,ORD-0816-9129,75.83,1.0,West,Home & Living,In-Store POS,90.0,2026-08-16
2026-08-16,ORD-0816-4600,40.69,4.0,North,Health & Beauty,Online Store,106.0,2026-08-16
2026-08-16,ORD-0816-7104,55.02,3.0,East,Health & Beauty,Mobile App,108.0,2026-08-16
2026-08-16,ORD-0816-4577,27.85,2.0,West,Apparel,Online Store,127.0,2026-08-16
2026-08-16,ORD-0816-5529,27.19,2.0,East,Health & Beauty,In-Store POS,103.0,2026-08-16
2026-08-16,ORD-0816-3081,113.33,4.0,North,Apparel,Online Store,122.0,2026-08-16
2026-08-16,ORD-0816-8370,255.82,2.0,South,Electronics,Marketplace,149.0,2026-08-16
2026-08-16,ORD-0816-6497,33.58,3.0,South,Home & Living,Online Store,85.0,2026-08-16
2026-08-16,ORD-0816-3363,129.89,3.0,South,Home & Living,Online Store,119.0,2026-08-16
2026-08-16,ORD-0816-3926,13.61,4.0,East,Apparel,Mobile App,98.0,2026-08-16
2026-08-16,ORD-0816-6232,27.47,4.0,East,Home & Living,In-Store POS,125.0,2026-08-16
2026-08-16,ORD-0816-9215,128.72,1.0,North,Apparel,Online Store,93.0,2026-08-16
2026-08-16,ORD-0816-2410,115.28,4.0,South,Electronics,Online Store,96.0,2026-08-16
2026-08-16,ORD-0816-8994,118.57,1.0,South,Home & Living,Marketplace,89.0,2026-08-16
2026-08-16,ORD-0816-6870,63.56,3.0,East,Health & Beauty,Marketplace,84.0,2026-08-16
2026-08-16,ORD-0816-8203,144.36,4.0,North,Electronics,In-Store POS,141.0,2026-08-16
2026-08-16,ORD-0816-3411,37.5,3.0,North,Apparel,Marketplace,104.0,2026-08-16
2026-08-16,ORD-0816-4402,173.15,4.0,West,Apparel,Mobile App,139.0,2026-08-16
2026-08-16,ORD-0816-9810,76.25,3.0,South,Home & Living,In-Store POS,135.0,2026-08-16
2026-08-16,ORD-0816-2161,293.61,3.0,West,Electronics,In-Store POS,120.0,2026-08-16
2026-08-16,ORD-0816-8939,203.07,3.0,South,Electronics,Marketplace,118.0,2026-08-16
2026-08-16,ORD-0816-3420,109.87,4.0,South,Health & Beauty,Online Store,86.0,2026-08-16
2026-08-17,ORD-0817-9940,165.51,1.0,South,Apparel,Mobile App,112.0,2026-08-17
2026-08-17,ORD-0817-1937,65.79,4.0,North,Apparel,Mobile App,85.0,2026-08-17
2026-08-17,ORD-0817-3432,144.59,4.0,South,Home & Living,Mobile App,127.0,2026-08-17
2026-08-17,ORD-0817-6853,79.29,1.0,East,Apparel,Online Store,110.0,2026-08-17
2026-08-17,ORD-0817-8040,26.37,3.0,East,Home & Living,Online Store,86.0,2026-08-17
2026-08-17,ORD-0817-7613,93.76,1.0,West,Health & Beauty,Online Store,144.0,2026-08-17
2026-08-17,ORD-0817-8196,26.16,4.0,West,Health & Beauty,Marketplace,94.0,2026-08-17
2026-08-17,ORD-0817-4543,175.06,2.0,West,Electronics,Online Store,149.0,2026-08-17
2026-08-17,ORD-0817-4223,34.41,1.0,East,Apparel,Marketplace,145.0,2026-08-17
2026-08-17,ORD-0817-3894,39.71,2.0,West,Apparel,Marketplace,80.0,2026-08-17
2026-08-17,ORD-0817-9839,36.63,2.0,South,Home & Living,Marketplace,89.0,2026-08-17
2026-08-17,ORD-0817-4068,91.87,1.0,West,Apparel,Online Store,138.0,2026-08-17
